timestamp,price,price_change,rolling_mean_5,rolling_mean_10,rsi,price_lag_1,price_lag_2,macd,signal_line,rolling_max,rolling_min,smc_resistance,smc_support,current_price
2024-10-10 00:00:00,60597.15045618275,-0.025537896325601883,61994.700659664755,61757.588138318715,39.7430937477321,62185.230423727575,62287.39010510681,227.10899130090547,598.4207204781587,65934.10709441357,60597.15045618275,65934.10709441357,60597.15045618275,0
2024-10-11 00:00:00,60195.18073772453,-0.006633475591379279,61615.350290170856,61452.77867962678,27.311605396583758,60597.15045618275,62185.230423727575,55.47399623829551,489.83137563018613,65934.10709441357,60195.18073772453,65934.10709441357,60195.18073772453,0
2024-10-12 00:00:00,62392.34048293159,0.03650059221153068,61531.45844113466,61604.74587354739,36.310983230366475,60195.18073772453,60597.15045618275,95.64195418309828,410.99349134076857,65934.10709441357,60195.18073772453,65934.10709441357,60195.18073772453,0
2024-10-13 00:00:00,63207.77062127557,0.013069394929447364,61715.534544368405,61859.9669564781,39.583123837655535,62392.34048293159,60195.18073772453,191.0711977492465,367.0090326224642,65663.68986662335,60195.18073772453,65663.68986662335,60195.18073772453,0
2024-10-14 00:00:00,62829.533686088886,-0.005984025879554933,61844.39519684067,62070.13392991769,39.2596548352237,63207.77062127557,62392.34048293159,233.48750260528323,340.30472661902803,63243.27532464382,60195.18073772453,63243.27532464382,60195.18073772453,0
2024-10-15 00:00:00,66049.99492708022,0.05125712466817767,62934.964091020156,62464.832375342456,60.02828331158077,62829.533686088886,63207.77062127557,520.9617150632475,376.436124307872,66049.99492708022,60195.18073772453,66049.99492708022,60195.18073772453,0
2024-10-16 00:00:00,66962.21994496793,0.013811129264957867,64288.37193246884,62951.86111131986,74.28895966349319,66049.99492708022,62829.533686088886,813.0240001531201,463.7536994769216,66962.21994496793,60195.18073772453,66962.21994496793,60195.18073772453,0
2024-10-17 00:00:00,67647.54414766871,0.010234490482304848,65339.41266541627,63435.435553275456,76.88428153946361,66962.21994496793,66049.99492708022,1087.2522339842399,588.4534063783854,67647.54414766871,60195.18073772453,67647.54414766871,60195.18073772453,0
2024-10-18 00:00:00,67328.10527002988,-0.004722106052239328,66163.47959516713,63939.50706976776,74.90471640997256,67647.54414766871,66962.21994496793,1264.2307718581214,723.6088794743326,67647.54414766871,60195.18073772453,67647.54414766871,60195.18073772453,0
2024-10-19 00:00:00,68465.61920668735,0.016895083146856615,67290.69669928683,64567.545948063744,74.44645968039666,67328.10527002988,67647.54414766871,1479.2238346908707,874.7318705176403,68465.61920668735,60195.18073772453,68465.61920668735,60195.18073772453,0
2024-10-20 00:00:00,68388.87128965274,-0.0011209701734079536,67758.47197180132,65346.71803141073,74.0726625880859,68465.61920668735,67328.10527002988,1624.6861003982049,1024.7227164937533,68465.61920668735,60195.18073772453,68465.61920668735,60195.18073772453,0
2024-10-21 00:00:00,68962.82918045693,0.008392562707655538,68158.59381889911,66223.48287568397,73.78015467777686,68388.87128965274,68465.61920668735,1765.9231363253857,1172.9628004600797,68962.82918045693,60195.18073772453,68962.82918045693,60195.18073772453,0
2024-10-22 00:00:00,67394.85775735618,-0.022736471831771854,68108.05654083661,66723.73460312645,68.27139514084512,68962.82918045693,68388.87128965274,1731.3741120742488,1284.6450627829136,68962.82918045693,60195.18073772453,68962.82918045693,60195.18073772453,0
2024-10-23 00:00:00,67351.04793512498,-0.0006500469574240997,68112.64507385565,67138.06233451139,68.55760959304764,67394.85775735618,68962.82918045693,1681.0802284849851,1363.932095923328,68962.82918045693,60195.18073772453,68962.82918045693,60195.18073772453,0
2024-10-24 00:00:00,66683.96806542306,-0.009904521015685952,67756.31484560277,67523.5057724448,73.41565205253673,67351.04793512498,67394.85775735618,1569.3042306142088,1405.0065228615042,68962.82918045693,60195.18073772453,68962.82918045693,60195.18073772453,0
2024-10-25 00:00:00,68214.05205157402,0.02294530500419234,67721.35099798704,67739.91148489418,78.38449897523385,66683.96806542306,67351.04793512498,1585.9046160139478,1441.186141491993,68962.82918045693,62392.34048293159,68962.82918045693,62392.34048293159,0
2024-10-26 00:00:00,66585.66535501445,-0.023871719207186337,67245.91823289855,67702.25602589882,65.46591273757416,68214.05205157402,66683.96806542306,1450.9378354361834,1443.1364802808312,68962.82918045693,62829.533686088886,68962.82918045693,62829.533686088886,0
2024-10-27 00:00:00,67018.1650170265,0.006495386953124127,67170.5796848326,67639.31811283462,64.46208565308027,66585.66535501445,68214.05205157402,1363.1611247117035,1427.1414091670058,68962.82918045693,62829.533686088886,68962.82918045693,62829.533686088886,0
2024-10-28 00:00:00,67938.55412885673,0.013733427520678854,67288.08092357896,67700.3629987173,68.62445882536339,67018.1650170265,66585.66535501445,1352.2769514443644,1412.1685176224776,68962.82918045693,66049.99492708022,68962.82918045693,66049.99492708022,0
2024-10-29 00:00:00,69845.304531169,0.02806580779885004,67920.34821672815,67838.33153116546,65.3009792077903,67938.55412885673,67018.1650170265,1480.4443469157268,1425.8236834811273,69845.304531169,66585.66535501445,69845.304531169,66585.66535501445,0
2024-10-30 00:00:00,72781.11308158132,0.04203301238528079,68833.7604227296,68277.55571035833,70.16840772701835,69845.304531169,67938.55412885673,1798.1847907291376,1500.2959049307294,72781.11308158132,66585.66535501445,72781.11308158132,66585.66535501445,0
2024-10-31 00:00:00,72342.62171127986,-0.00602479615569973,69985.15169398268,68615.53496344062,66.5565304421093,72781.11308158132,69845.304531169,1991.6552309494728,1598.5677701344782,72781.11308158132,66585.66535501445,72781.11308158132,66585.66535501445,0
2024-11-01 00:00:00,70264.99735573279,-0.028719229499849952,70634.51816172394,68902.54892327827,59.214001676864655,72342.62171127986,72781.11308158132,1954.8012941445486,1669.8144749364924,72781.11308158132,66585.66535501445,72781.11308158132,66585.66535501445,0
2024-11-02 00:00:00,69507.92256395647,-0.010774565150034165,70948.3918487439,69118.23638616143,53.350019526453664,70264.99735573279,72342.62171127986,1843.2567586241203,1704.502931674018,72781.11308158132,66585.66535501445,72781.11308158132,66585.66535501445,0
2024-11-03 00:00:00,69299.16036699413,-0.003003430245958727,70839.16301590891,69379.75561631852,52.90109967695128,69507.92256395647,70264.99735573279,1718.2051466082776,1707.24337466087,72781.11308158132,66585.66535501445,72781.11308158132,66585.66535501445,0
2024-11-04 00:00:00,68803.50626277467,-0.00715238253385142,70043.64165214759,69438.7010374386,49.489689383144245,69299.16036699413,69507.92256395647,1561.1101927366835,1678.0167382760328,72781.11308158132,66585.66535501445,72781.11308158132,66585.66535501445,0
2024-11-05 00:00:00,67793.29782704762,-0.014682513880453385,69133.77687530113,69559.4642846419,51.323490465000546,68803.50626277467,69299.16036699413,1339.6532432039385,1610.344039261614,72781.11308158132,66585.66535501445,72781.11308158132,66585.66535501445,0
